segment,streak_id,year,team,streak_len,start_date,end_date,year_std,team_std,date_std,Rank,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,GO,FO,BB,HP,IB,SO,GDP,SH,SF,AVG_,OBP,SLG,OPS,Year_,row_order
post,20,2022,두산,5,2022-06-30,2022-07-05,2022,두산,2022-07-09,7,0.25,1,39.0,36.0,6.0,9.0,0.0,1.0,1.0,14.0,6.0,1.0,0.0,6.0,14.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,0.25,0.282,0.389,0.671,2022,79
post,20,2022,두산,5,2022-06-30,2022-07-05,2022,두산,2022-07-10,7,0.194,1,32.0,31.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,12.0,8.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.194,0.219,0.194,0.413,2022,80
post,21,2022,두산,5,2022-09-02,2022-09-08,2022,두산,2022-09-09,5,0.303,1,39.0,33.0,11.0,10.0,3.0,0.0,2.0,19.0,9.0,1.0,0.0,8.0,7.0,4.0,1.0,0.0,7.0,1.0,0.0,1.0,0.303,0.385,0.576,0.961,2022,118
post,21,2022,두산,5,2022-09-02,2022-09-08,2022,두산,2022-09-10,7,0.219,1,32.0,32.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,5.0,12.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.219,0.219,0.219,0.438,2022,119
post,21,2022,두산,5,2022-09-02,2022-09-08,2022,두산,2022-09-11,2,0.395,1,39.0,38.0,6.0,15.0,4.0,0.0,1.0,22.0,6.0,1.0,1.0,10.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.395,0.41,0.579,0.989,2022,120
post,21,2022,두산,5,2022-09-02,2022-09-08,2022,두산,2022-09-13,9,0.156,1,32.0,32.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,10.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.156,0.156,0.188,0.344,2022,121
post,21,2022,두산,5,2022-09-02,2022-09-08,2022,두산,2022-09-14,1,0.353,1,38.0,34.0,5.0,12.0,2.0,0.0,0.0,14.0,4.0,1.0,0.0,9.0,5.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,0.353,0.405,0.412,0.817,2022,122
post,22,2022,한화,4,2022-09-20,2022-09-23,2022,한화,2022-09-24,6,0.212,1,37.0,33.0,2.0,7.0,1.0,0.0,1.0,11.0,2.0,0.0,0.0,11.0,4.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.212,0.278,0.333,0.611,2022,134
post,22,2022,한화,4,2022-09-20,2022-09-23,2022,한화,2022-09-25,3,0.294,1,36.0,34.0,3.0,10.0,2.0,0.0,0.0,12.0,3.0,1.0,1.0,6.0,7.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,0.294,0.306,0.353,0.659,2022,135
post,22,2022,한화,4,2022-09-20,2022-09-23,2022,한화,2022-09-27,5,0.194,1,39.0,31.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,7.0,5.0,1.0,0.0,9.0,0.0,2.0,0.0,0.194,0.324,0.194,0.518,2022,136
post,22,2022,한화,4,2022-09-20,2022-09-23,2022,한화,2022-09-28,5,0.219,1,34.0,32.0,1.0,7.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,8.0,8.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.219,0.265,0.344,0.609,2022,137
post,22,2022,한화,4,2022-09-20,2022-09-23,2022,한화,2022-09-29,9,0.206,1,37.0,34.0,5.0,7.0,3.0,0.0,0.0,10.0,5.0,0.0,0.0,12.0,8.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.206,0.27,0.294,0.564,2022,138
post,23,2022,한화,5,2022-08-27,2022-09-02,2022,한화,2022-09-03,3,0.258,1,36.0,31.0,7.0,8.0,2.0,0.0,1.0,13.0,7.0,1.0,1.0,7.0,8.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.258,0.361,0.419,0.78,2022,116
post,23,2022,한화,5,2022-08-27,2022-09-02,2022,한화,2022-09-04,3,0.29,1,43.0,31.0,10.0,9.0,5.0,0.0,0.0,14.0,9.0,2.0,0.0,8.0,10.0,9.0,0.0,0.0,4.0,0.0,1.0,2.0,0.29,0.429,0.452,0.881,2022,117
post,23,2022,한화,5,2022-08-27,2022-09-02,2022,한화,2022-09-06,5,0.297,1,40.0,37.0,5.0,11.0,1.0,0.0,1.0,15.0,4.0,1.0,0.0,12.0,3.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,0.297,0.333,0.405,0.738,2022,118
post,23,2022,한화,5,2022-08-27,2022-09-02,2022,한화,2022-09-07,8,0.182,1,34.0,33.0,2.0,6.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,7.0,9.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.182,0.206,0.273,0.479,2022,119
post,23,2022,한화,5,2022-08-27,2022-09-02,2022,한화,2022-09-08,3,0.297,1,45.0,37.0,5.0,11.0,1.0,0.0,0.0,12.0,5.0,2.0,1.0,8.0,13.0,5.0,2.0,1.0,6.0,0.0,0.0,1.0,0.297,0.4,0.324,0.724,2022,120
post,24,2022,한화,6,2022-06-29,2022-07-06,2022,한화,2022-07-07,1,0.421,1,46.0,38.0,12.0,16.0,0.0,1.0,1.0,21.0,12.0,0.0,1.0,9.0,5.0,7.0,0.0,0.0,9.0,0.0,0.0,1.0,0.421,0.5,0.553,1.053,2022,78
post,24,2022,한화,6,2022-06-29,2022-07-06,2022,한화,2022-07-08,10,0.067,1,33.0,30.0,3.0,2.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,11.0,9.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.067,0.152,0.167,0.319,2022,79
post,24,2022,한화,6,2022-06-29,2022-07-06,2022,한화,2022-07-09,1,0.353,1,39.0,34.0,5.0,12.0,3.0,0.0,1.0,18.0,4.0,0.0,1.0,11.0,7.0,2.0,1.0,0.0,4.0,3.0,2.0,0.0,0.353,0.405,0.529,0.934,2022,80
post,24,2022,한화,6,2022-06-29,2022-07-06,2022,한화,2022-07-10,3,0.27,1,41.0,37.0,3.0,10.0,0.0,0.0,1.0,13.0,3.0,1.0,0.0,9.0,9.0,4.0,0.0,0.0,9.0,1.0,0.0,0.0,0.27,0.341,0.351,0.692,2022,81
post,24,2022,한화,6,2022-06-29,2022-07-06,2022,한화,2022-07-12,8,0.241,1,40.0,29.0,2.0,7.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,8.0,4.0,8.0,0.0,1.0,9.0,1.0,3.0,0.0,0.241,0.405,0.241,0.646,2022,82
post,25,2022,한화,6,2022-07-08,2022-07-14,2022,한화,2022-07-22,1,0.405,1,42.0,37.0,8.0,15.0,5.0,0.0,3.0,29.0,7.0,0.0,0.0,8.0,6.0,4.0,0.0,1.0,8.0,1.0,1.0,0.0,0.405,0.463,0.784,1.247,2022,85
post,25,2022,한화,6,2022-07-08,2022-07-14,2022,한화,2022-07-23,5,0.333,1,28.0,27.0,3.0,9.0,0.0,0.0,1.0,12.0,3.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.333,0.321,0.444,0.765,2022,86
post,25,2022,한화,6,2022-07-08,2022-07-14,2022,한화,2022-07-24,7,0.206,1,37.0,34.0,1.0,7.0,2.0,0.0,0.0,9.0,1.0,1.0,0.0,8.0,7.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.206,0.27,0.265,0.535,2022,87
post,25,2022,한화,6,2022-07-08,2022-07-14,2022,한화,2022-07-26,5,0.257,1,39.0,35.0,4.0,9.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,10.0,10.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.257,0.316,0.314,0.63,2022,88
post,25,2022,한화,6,2022-07-08,2022-07-14,2022,한화,2022-07-27,5,0.3,1,47.0,40.0,10.0,12.0,2.0,0.0,1.0,17.0,10.0,0.0,0.0,10.0,9.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,0.3,0.404,0.425,0.829,2022,89
post,26,2022,한화,6,2022-08-12,2022-08-19,2022,한화,2022-08-20,8,0.235,1,39.0,34.0,5.0,8.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,7.0,8.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.235,0.333,0.294,0.627,2022,105
post,26,2022,한화,6,2022-08-12,2022-08-19,2022,한화,2022-08-21,9,0.219,1,37.0,32.0,1.0,7.0,0.0,0.0,1.0,10.0,1.0,0.0,1.0,6.0,7.0,5.0,0.0,0.0,11.0,1.0,0.0,0.0,0.219,0.324,0.313,0.637,2022,106
post,26,2022,한화,6,2022-08-12,2022-08-19,2022,한화,2022-08-23,2,0.367,1,35.0,30.0,6.0,11.0,3.0,0.0,0.0,14.0,6.0,2.0,0.0,6.0,11.0,3.0,0.0,0.0,4.0,4.0,0.0,2.0,0.367,0.4,0.467,0.867,2022,107
post,26,2022,한화,6,2022-08-12,2022-08-19,2022,한화,2022-08-24,7,0.242,1,38.0,33.0,2.0,8.0,2.0,0.0,0.0,10.0,2.0,1.0,0.0,9.0,12.0,3.0,1.0,0.0,5.0,1.0,0.0,1.0,0.242,0.316,0.303,0.619,2022,108
post,26,2022,한화,6,2022-08-12,2022-08-19,2022,한화,2022-08-25,8,0.219,1,36.0,32.0,4.0,7.0,1.0,0.0,0.0,8.0,4.0,0.0,0.0,6.0,10.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.219,0.306,0.25,0.556,2022,109
post,27,2022,한화,6,2022-09-25,2022-10-02,2022,한화,2022-10-03,1,0.382,1,41.0,34.0,7.0,13.0,2.0,0.0,0.0,15.0,5.0,1.0,1.0,9.0,8.0,5.0,1.0,0.0,4.0,1.0,1.0,0.0,0.382,0.475,0.441,0.916,2022,141
post,27,2022,한화,6,2022-09-25,2022-10-02,2022,한화,2022-10-06,7,0.237,1,45.0,38.0,3.0,9.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,11.0,8.0,4.0,1.0,0.0,9.0,1.0,2.0,0.0,0.237,0.326,0.316,0.642,2022,142
post,27,2022,한화,6,2022-09-25,2022-10-02,2022,한화,2022-10-08,8,0.205,1,52.0,44.0,5.0,9.0,2.0,0.0,1.0,14.0,4.0,1.0,0.0,9.0,15.0,7.0,1.0,0.0,11.0,1.0,0.0,0.0,0.205,0.327,0.318,0.645,2022,143
post,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-24,5,0.294,1,37.0,34.0,3.0,10.0,1.0,0.0,1.0,14.0,3.0,2.0,0.0,14.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.294,0.351,0.412,0.763,2022,68
post,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-25,8,0.212,1,37.0,33.0,2.0,7.0,1.0,0.0,0.0,8.0,2.0,0.0,1.0,9.0,8.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,0.212,0.297,0.242,0.539,2022,69
post,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-26,5,0.265,1,38.0,34.0,2.0,9.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,6.0,12.0,2.0,0.0,0.0,7.0,1.0,0.0,2.0,0.265,0.289,0.294,0.583,2022,70
post,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-28,2,0.424,1,37.0,33.0,6.0,14.0,1.0,0.0,0.0,15.0,4.0,1.0,1.0,6.0,7.0,2.0,0.0,0.0,6.0,3.0,1.0,1.0,0.424,0.444,0.455,0.899,2022,71
post,28,2022,한화,10,2022-06-09,2022-06-23,2022,한화,2022-06-29,3,0.306,1,38.0,36.0,3.0,11.0,3.0,0.0,1.0,17.0,3.0,0.0,0.0,10.0,8.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.306,0.342,0.472,0.814,2022,72
post,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-23,2,0.281,1,34.0,32.0,2.0,9.0,2.0,0.0,0.0,11.0,2.0,0.0,1.0,6.0,10.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.281,0.324,0.344,0.668,2023,63
post,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-24,7,0.219,1,35.0,32.0,2.0,7.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,17.0,4.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.219,0.265,0.281,0.546,2023,64
post,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-25,1,0.426,1,57.0,47.0,17.0,20.0,4.0,0.0,2.0,30.0,15.0,0.0,0.0,8.0,15.0,7.0,3.0,0.0,4.0,1.0,0.0,0.0,0.426,0.526,0.638,1.164,2023,65
post,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-27,7,0.2,1,30.0,30.0,3.0,6.0,0.0,1.0,1.0,11.0,3.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.2,0.2,0.367,0.567,2023,66
post,29,2023,두산,4,2023-06-18,2023-06-22,2023,두산,2023-06-28,10,0.125,1,35.0,32.0,1.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,13.0,7.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.125,0.2,0.188,0.388,2023,67
post,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-08-01,2,0.341,1,43.0,41.0,8.0,14.0,3.0,1.0,2.0,25.0,8.0,0.0,0.0,6.0,12.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.341,0.372,0.61,0.982,2023,85
post,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-08-02,8,0.209,1,50.0,43.0,4.0,9.0,2.0,0.0,0.0,11.0,4.0,3.0,0.0,9.0,13.0,4.0,1.0,1.0,12.0,0.0,2.0,0.0,0.209,0.292,0.256,0.548,2023,86
post,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-08-03,9,0.188,1,41.0,32.0,2.0,6.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,6.0,13.0,5.0,3.0,0.0,7.0,0.0,0.0,1.0,0.188,0.341,0.188,0.529,2023,87
post,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-08-04,2,0.31,1,40.0,29.0,3.0,9.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,5.0,12.0,6.0,1.0,1.0,3.0,1.0,3.0,1.0,0.31,0.432,0.31,0.742,2023,88
post,30,2023,두산,5,2023-07-26,2023-07-30,2023,두산,2023-08-05,3,0.353,1,37.0,34.0,7.0,12.0,3.0,1.0,1.0,20.0,5.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.353,0.371,0.588,0.959,2023,89
post,31,2023,두산,5,2023-08-12,2023-08-18,2023,두산,2023-08-19,9,0.185,1,36.0,27.0,4.0,5.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,10.0,5.0,7.0,1.0,1.0,7.0,1.0,1.0,0.0,0.185,0.371,0.222,0.593,2023,99
